2021-12-06 09:18:54,090 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2021-12-06 09:18:54,120 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2021-12-06 09:18:54,121 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2021-12-06 09:18:54,121 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2021-12-06 09:18:54,124 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2021-12-06 09:18:54,124 INFO  SwAddin.cs: 197 - Setting up callbacks
2021-12-06 09:18:54,125 INFO  SwAddin.cs: 201 - Setting up command manager
2021-12-06 09:18:54,126 INFO  SwAddin.cs: 204 - Adding command manager
2021-12-06 09:18:54,129 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2021-12-06 09:18:54,130 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2021-12-06 09:18:54,130 INFO  SwAddin.cs: 210 - Adding event handlers
2021-12-06 09:18:54,134 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2021-12-06 11:24:49,210 INFO  SwAddin.cs: 294 - Assembly export called for file f_gantry_robot
2021-12-06 11:24:51,752 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-06 11:24:51,922 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-06 11:24:51,935 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from f_gantry_robot
2021-12-06 11:24:51,939 INFO  ExportHelperExtension.cs: 1136 - Found 58 in f_gantry_robot
2021-12-06 11:24:51,939 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in f_gantry_robot
2021-12-06 11:24:51,940 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-06 11:24:51,941 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2021-12-06 11:24:51,942 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_pin-1
2021-12-06 11:24:51,942 INFO  ExportHelperExtension.cs: 1136 - Found 37 in base_pin-1
2021-12-06 11:24:51,943 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_pin-1
2021-12-06 11:24:51,943 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s_crab_square_pin-1
2021-12-06 11:24:51,944 INFO  ExportHelperExtension.cs: 1136 - Found 28 in s_crab_square_pin-1
2021-12-06 11:24:51,944 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s_crab_square_pin-1
2021-12-06 11:24:51,945 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from articulacion 2.1-1
2021-12-06 11:24:51,945 INFO  ExportHelperExtension.cs: 1136 - Found 36 in articulacion 2.1-1
2021-12-06 11:24:51,946 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in articulacion 2.1-1
2021-12-06 11:24:51,946 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from new_origin-1
2021-12-06 11:24:51,947 INFO  ExportHelperExtension.cs: 1136 - Found 43 in new_origin-1
2021-12-06 11:24:51,947 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in new_origin-1
2021-12-06 11:24:51,948 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base pinza-1
2021-12-06 11:24:51,948 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base pinza-1
2021-12-06 11:24:51,948 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base pinza-1
2021-12-06 11:24:51,949 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from articulacion 1-1
2021-12-06 11:24:51,949 INFO  ExportHelperExtension.cs: 1136 - Found 30 in articulacion 1-1
2021-12-06 11:24:51,951 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in articulacion 1-1
2021-12-06 11:24:51,951 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s_gantry_girder_square-1
2021-12-06 11:24:51,951 INFO  ExportHelperExtension.cs: 1136 - Found 30 in s_gantry_girder_square-1
2021-12-06 11:24:51,951 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s_gantry_girder_square-1
2021-12-06 11:24:51,952 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from articulacion 3-1
2021-12-06 11:24:51,952 INFO  ExportHelperExtension.cs: 1136 - Found 31 in articulacion 3-1
2021-12-06 11:24:51,952 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in articulacion 3-1
2021-12-06 11:24:51,953 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pinza_new-1
2021-12-06 11:24:51,954 INFO  ExportHelperExtension.cs: 1136 - Found 29 in pinza_new-1
2021-12-06 11:24:51,954 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pinza_new-1
2021-12-06 11:24:51,954 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rotation_new-1
2021-12-06 11:24:51,955 INFO  ExportHelperExtension.cs: 1136 - Found 32 in rotation_new-1
2021-12-06 11:24:51,955 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rotation_new-1
2021-12-06 11:24:51,956 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from f_gantry_robot
2021-12-06 11:24:51,956 INFO  ExportHelperExtension.cs: 1136 - Found 58 in f_gantry_robot
2021-12-06 11:24:51,957 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in f_gantry_robot
2021-12-06 11:24:51,957 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-06 11:24:51,957 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2021-12-06 11:24:51,958 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_pin-1
2021-12-06 11:24:51,958 INFO  ExportHelperExtension.cs: 1136 - Found 37 in base_pin-1
2021-12-06 11:24:51,959 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_pin-1
2021-12-06 11:24:51,959 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s_crab_square_pin-1
2021-12-06 11:24:51,959 INFO  ExportHelperExtension.cs: 1136 - Found 28 in s_crab_square_pin-1
2021-12-06 11:24:51,960 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s_crab_square_pin-1
2021-12-06 11:24:51,960 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from articulacion 2.1-1
2021-12-06 11:24:51,960 INFO  ExportHelperExtension.cs: 1136 - Found 36 in articulacion 2.1-1
2021-12-06 11:24:51,961 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in articulacion 2.1-1
2021-12-06 11:24:51,961 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from new_origin-1
2021-12-06 11:24:51,962 INFO  ExportHelperExtension.cs: 1136 - Found 43 in new_origin-1
2021-12-06 11:24:51,962 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in new_origin-1
2021-12-06 11:24:51,962 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base pinza-1
2021-12-06 11:24:51,963 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base pinza-1
2021-12-06 11:24:51,963 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base pinza-1
2021-12-06 11:24:51,964 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from articulacion 1-1
2021-12-06 11:24:51,964 INFO  ExportHelperExtension.cs: 1136 - Found 30 in articulacion 1-1
2021-12-06 11:24:51,964 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in articulacion 1-1
2021-12-06 11:24:51,965 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s_gantry_girder_square-1
2021-12-06 11:24:51,965 INFO  ExportHelperExtension.cs: 1136 - Found 30 in s_gantry_girder_square-1
2021-12-06 11:24:51,966 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s_gantry_girder_square-1
2021-12-06 11:24:51,966 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from articulacion 3-1
2021-12-06 11:24:51,966 INFO  ExportHelperExtension.cs: 1136 - Found 31 in articulacion 3-1
2021-12-06 11:24:51,967 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in articulacion 3-1
2021-12-06 11:24:51,967 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pinza_new-1
2021-12-06 11:24:51,968 INFO  ExportHelperExtension.cs: 1136 - Found 29 in pinza_new-1
2021-12-06 11:24:51,968 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pinza_new-1
2021-12-06 11:24:51,968 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rotation_new-1
2021-12-06 11:24:51,969 INFO  ExportHelperExtension.cs: 1136 - Found 32 in rotation_new-1
2021-12-06 11:24:51,969 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rotation_new-1
2021-12-06 11:24:52,212 INFO  SwAddin.cs: 339 - Loading config tree
2021-12-06 11:24:52,217 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-12-06 11:24:52,222 INFO  SwAddin.cs: 344 - Showing property manager
2021-12-06 11:25:25,886 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:25:46,888 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:26:06,789 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:27:37,526 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:28:06,362 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:28:40,550 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:28:58,226 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:29:21,373 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:29:46,620 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:30:55,586 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-06 11:31:10,278 INFO  SwAddin.cs: 294 - Assembly export called for file f_gantry_robot
2021-12-06 11:31:12,547 INFO  SwAddin.cs: 313 - Saving assembly
2021-12-06 11:31:13,052 INFO  SwAddin.cs: 316 - Opening property manager
2021-12-06 11:31:13,052 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from f_gantry_robot
2021-12-06 11:31:13,053 INFO  ExportHelperExtension.cs: 1136 - Found 58 in f_gantry_robot
2021-12-06 11:31:13,054 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in f_gantry_robot
2021-12-06 11:31:13,054 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-06 11:31:13,055 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2021-12-06 11:31:13,055 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_pin-1
2021-12-06 11:31:13,056 INFO  ExportHelperExtension.cs: 1136 - Found 37 in base_pin-1
2021-12-06 11:31:13,056 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_pin-1
2021-12-06 11:31:13,057 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s_crab_square_pin-1
2021-12-06 11:31:13,058 INFO  ExportHelperExtension.cs: 1136 - Found 28 in s_crab_square_pin-1
2021-12-06 11:31:13,058 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s_crab_square_pin-1
2021-12-06 11:31:13,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from articulacion 2.1-1
2021-12-06 11:31:13,060 INFO  ExportHelperExtension.cs: 1136 - Found 36 in articulacion 2.1-1
2021-12-06 11:31:13,061 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in articulacion 2.1-1
2021-12-06 11:31:13,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from new_origin-1
2021-12-06 11:31:13,062 INFO  ExportHelperExtension.cs: 1136 - Found 43 in new_origin-1
2021-12-06 11:31:13,062 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in new_origin-1
2021-12-06 11:31:13,063 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base pinza-1
2021-12-06 11:31:13,063 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base pinza-1
2021-12-06 11:31:13,064 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base pinza-1
2021-12-06 11:31:13,064 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from articulacion 1-1
2021-12-06 11:31:13,065 INFO  ExportHelperExtension.cs: 1136 - Found 30 in articulacion 1-1
2021-12-06 11:31:13,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in articulacion 1-1
2021-12-06 11:31:13,066 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from s_gantry_girder_square-1
2021-12-06 11:31:13,066 INFO  ExportHelperExtension.cs: 1136 - Found 30 in s_gantry_girder_square-1
2021-12-06 11:31:13,066 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in s_gantry_girder_square-1
2021-12-06 11:31:13,067 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from articulacion 3-1
2021-12-06 11:31:13,067 INFO  ExportHelperExtension.cs: 1136 - Found 31 in articulacion 3-1
2021-12-06 11:31:13,068 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in articulacion 3-1
2021-12-06 11:31:13,069 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pinza_new-1
2021-12-06 11:31:13,069 INFO  ExportHelperExtension.cs: 1136 - Found 29 in pinza_new-1
2021-12-06 11:31:13,070 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pinza_new-1
2021-12-06 11:31:13,070 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rotation_new-1
2021-12-06 11:31:13,070 INFO  ExportHelperExtension.cs: 1136 - Found 32 in rotation_new-1
2021-12-06 11:31:13,071 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in rotation_new-1
2021-12-06 11:31:13,071 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from f_gantry_robot
2021-12-06 11:31:13,072 INFO  ExportHelperExtension.cs: 1136 - Found 58 in f_gantry_robot
2021-12-06 11:31:13,072 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in f_gantry_robot
2021-12-06 11:31:13,073 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-12-06 11:31:13,073 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2021-12-06 11:31:13,073 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_pin-1
2021-12-06 11:31:13,074 INFO  ExportHelperExtension.cs: 1136 - Found 37 in base_pin-1
2021-12-06 11:31:13,074 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_pin-1
2021-12-06 11:31:13,075 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s_crab_square_pin-1
2021-12-06 11:31:13,075 INFO  ExportHelperExtension.cs: 1136 - Found 28 in s_crab_square_pin-1
2021-12-06 11:31:13,076 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in s_crab_square_pin-1
2021-12-06 11:31:13,076 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from articulacion 2.1-1
2021-12-06 11:31:13,077 INFO  ExportHelperExtension.cs: 1136 - Found 36 in articulacion 2.1-1
2021-12-06 11:31:13,077 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in articulacion 2.1-1
2021-12-06 11:31:13,078 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from new_origin-1
2021-12-06 11:31:13,078 INFO  ExportHelperExtension.cs: 1136 - Found 43 in new_origin-1
2021-12-06 11:31:13,078 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in new_origin-1
2021-12-06 11:31:13,079 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base pinza-1
2021-12-06 11:31:13,079 INFO  ExportHelperExtension.cs: 1136 - Found 35 in base pinza-1
2021-12-06 11:31:13,080 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base pinza-1
2021-12-06 11:31:13,080 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from articulacion 1-1
2021-12-06 11:31:13,081 INFO  ExportHelperExtension.cs: 1136 - Found 30 in articulacion 1-1
2021-12-06 11:31:13,081 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in articulacion 1-1
2021-12-06 11:31:13,081 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from s_gantry_girder_square-1
2021-12-06 11:31:13,082 INFO  ExportHelperExtension.cs: 1136 - Found 30 in s_gantry_girder_square-1
